id,user_id,tasting_date,start_time,end_time,store_id,admin_note,taster_id,agency_taster_id,taster_note,wine_id,wine_confirm_status,question_id,confirm_status,status,job_status,accept_status,job_state,job_start_time,pause_time,resume_time,finish_time,working_hour,latitude,longitude,created_on,updated_on,is_deleted,request_job_approval_status,ready_for_billing,is_archived,overtime,late
1073,154,2019-07-02,10:24:00,10:30:00,4781,,2477,0,,11,2,24,0,completed,3,1,2,10:30:00,00:00:00,00:00:00,10:31:00,00:01:00,0,0,"2019-07-02 04:54:15","2019-07-03 00:10:01",0,pending,1,1,0,0
1074,154,2019-07-02,10:26:00,10:32:00,16,,35,0,,26,2,22,0,completed,3,1,2,10:30:00,00:00:00,00:00:00,10:31:00,00:01:00,22.6091,88.4142,"2019-07-02 04:55:34","2019-07-03 00:10:01",0,pending,1,1,0,1
1076,154,2019-07-02,12:22:00,12:30:00,9,,2477,0,,1,2,"24,23",0,completed,4,1,2,12:45:00,00:00:00,00:00:00,12:45:00,00:00:00,1,0,"2019-07-02 06:52:51","2019-07-03 00:10:01",0,pending,1,1,0,0
1077,154,2019-07-02,12:52:00,12:59:00,9,,2477,0,,1,2,"22,21,20,9",0,completed,4,1,2,12:57:00,00:00:00,00:00:00,12:58:00,00:01:00,0,0,"2019-07-02 07:23:23","2019-07-03 00:10:01",0,pending,1,1,0,0
1079,154,2019-07-02,13:00:00,13:10:00,16,,35,0,,1,2,,0,completed,4,1,2,13:24:00,00:00:00,00:00:00,13:25:00,00:01:00,22.6091,88.4141,"2019-07-02 07:34:48","2019-07-03 00:10:01",0,pending,1,1,0,1
1080,154,2019-07-02,13:30:00,14:00:00,9,,2477,0,,1,2,,0,completed,3,1,2,13:38:00,00:00:00,00:00:00,13:38:00,00:00:00,0,0,"2019-07-02 08:04:40","2019-07-03 00:10:01",0,pending,1,1,0,0
1081,154,2019-07-02,13:40:00,13:50:00,16,,35,0,,1,2,"24,23",0,completed,3,1,2,13:47:00,00:00:00,00:00:00,13:47:00,00:00:00,22.6091,88.4142,"2019-07-02 08:14:39","2019-07-03 00:10:01",0,pending,1,1,0,1
1082,154,2019-07-02,14:08:00,14:20:00,9,,35,0,,1,2,,0,completed,3,1,2,14:12:00,00:00:00,00:00:00,14:13:00,00:01:00,22.6091,88.4141,"2019-07-02 08:39:11","2019-07-03 00:10:01",0,pending,1,1,0,1
1083,154,2019-07-02,15:10:00,15:15:00,9,,35,0,,1,2,,0,completed,3,1,2,15:20:00,00:00:00,00:00:00,15:21:00,00:01:00,22.6091,88.4142,"2019-07-02 09:42:22","2019-07-03 00:10:01",0,pending,1,1,0,1
1084,154,2019-07-02,15:10:00,15:15:00,16,,2477,0,,1,2,"18,17",0,completed,3,1,2,15:20:00,00:00:00,00:00:00,15:21:00,00:01:00,0,0,"2019-07-02 09:43:16","2019-07-03 07:17:59",0,pending,1,1,0,0
1085,154,2019-07-02,15:40:00,15:59:00,9,,2477,0,,1,2,23,0,completed,4,1,2,15:56:00,00:00:00,00:00:00,16:08:00,00:12:00,22.6091,88.4142,"2019-07-02 10:16:18","2019-07-03 00:10:01",0,pending,1,1,0,1
1086,154,2019-07-02,16:20:00,16:42:00,9,,95,2480,,1,2,23,0,completed,4,1,2,16:47:00,00:00:00,00:00:00,16:48:00,00:01:00,22.6091,88.4141,"2019-07-02 10:49:52","2019-07-03 00:10:01",0,waiting,1,1,0,1
1087,154,2019-07-02,16:22:00,16:32:00,16,,35,0,,1,2,23,0,completed,3,1,2,16:36:00,00:00:00,00:00:00,16:38:00,00:02:00,0,0,"2019-07-02 10:53:26","2019-07-03 00:10:01",0,pending,1,1,0,0
1088,154,2019-07-02,16:40:00,17:00:00,16,,2477,0,,1,2,18,0,completed,3,1,2,16:52:00,00:00:00,00:00:00,16:52:00,00:00:00,22.6091,88.4141,"2019-07-02 11:08:20","2019-07-03 07:16:40",0,pending,1,1,0,1
1089,154,2019-07-02,17:01:00,17:11:00,9,,2477,0,,1,2,"24,22",0,completed,3,1,2,17:10:00,00:00:00,00:00:00,17:11:00,00:01:00,22.6091,88.4141,"2019-07-02 11:32:10","2019-07-03 07:15:17",0,pending,1,1,0,1
1090,154,2019-07-02,17:40:00,17:45:00,16,,2477,0,,1,2,24,0,completed,3,1,2,17:44:00,00:00:00,00:00:00,17:44:00,00:00:00,0,0,"2019-07-02 12:14:05","2019-07-03 00:10:01",0,pending,1,1,0,0
1091,154,2019-07-02,17:40:00,18:00:00,9,,87,0,,26,2,"23,22,21",0,completed,4,1,2,18:11:00,00:00:00,00:00:00,18:14:00,00:03:00,1,0,"2019-07-02 12:22:03","2019-07-03 00:10:01",0,pending,1,1,0,0
1092,154,2019-07-02,18:05:00,18:30:00,16,,87,0,,1,2,24,0,completed,4,1,2,18:36:00,00:00:00,00:00:00,18:37:00,00:01:00,1,0,"2019-07-02 12:45:39","2019-07-03 00:10:01",0,pending,1,1,0,0
1095,154,2019-07-03,11:35:00,12:30:00,16,,87,0,,1,2,"24,23,22,18,17",0,completed,3,1,2,11:37:00,00:00:00,00:00:00,11:44:00,00:07:00,0,0,"2019-07-03 05:48:52","2019-07-03 06:27:55",0,pending,1,0,0,0
